Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
M,302.6,330.4074074,1532,36.1,77
L,300.6,336.3333333,1670,29.4,134
L,302.5,334.1111111,1674,27.0,223
M,303.8,340.7777778,1732,29.6,147
L,300.1,325.5925926,1478,46.9,116
L,298.4,326.3333333,1716,28.4,66
L,303.2,333.3703704,1439,43.9,30
L,298.9,328.1851852,1287,61.9,216
L,298.1,320.7777778,1432,49.8,198
M,298.5,327.8148148,1552,34.0,205
M,298.1,321.1481481,1463,47.3,206
L,302.3,335.2222222,1793,25.3,200
L,298.0,320.7777778,1716,26.6,9
L,298.9,328.9259259,1515,42.9,170
L,296.5,318.9259259,1579,34.5,166
L,303.2,338.5555556,1281,57.0,144
L,298.4,327.0740741,1376,50.4,202
L,302.0,330.7777778,1370,44.4,85
L,302.2,334.4814815,1481,40.4,93
L,299.6,331.5185185,1393,52.1,110
M,298.9,323.7407407,1469,34.2,93
L,300.5,328.5555556,1443,48.3,122
L,300.9,330.4074074,1454,43.1,43
L,299.1,323.3703704,1676,31.0,69
M,300.4,335.2222222,1511,33.0,200
L,301.0,336.7037037,1405,46.1,79
L,298.9,322.2592593,1510,43.5,46
M,297.6,323.0,1398,48.9,63
L,301.2,332.6296296,1612,32.9,129
M,300.6,327.8148148,1934,22.8,15
L,299.3,331.5185185,1495,39.2,144
L,300.9,331.5185185,1523,35.8,205
L,302.2,335.962963,1596,38.0,156
L,299.3,330.7777778,1529,41.3,17
L,300.0,334.1111111,1655,29.6,30
M,302.3,334.1111111,1479,45.6,59
L,298.8,325.5925926,1368,50.8,115
L,298.8,328.5555556,1351,47.2,73
L,300.1,328.9259259,1511,41.7,186
L,297.0,321.1481481,1529,42.2,157
H,297.7,318.9259259,1249,62.8,47
L,297.3,321.8888889,1615,35.4,217
L,303.5,339.6666667,1332,52.9,66
M,300.2,328.1851852,1466,45.7,41
L,297.4,323.7407407,1680,32.8,200
M,298.2,320.7777778,1566,33.8,100
M,302.4,329.2962963,1577,35.8,136
M,299.3,324.4814815,1442,49.0,165
L,304.2,341.1481481,1464,45.9,48
L,300.5,335.962963,1511,41.8,205
L,298.5,323.0,1513,33.6,172
M,299.2,322.6296296,1364,51.8,104
L,300.6,326.7037037,1549,43.4,233
L,301.1,329.2962963,1666,27.2,40
L,300.5,331.8888889,1354,51.8,157
M,301.9,331.1481481,1475,47.8,179
L,299.7,329.6666667,1633,36.5,24
M,297.6,324.4814815,1357,49.7,104
H,299.7,331.8888889,1418,46.6,197
L,298.8,323.7407407,1268,55.8,155
M,303.4,334.4814815,1483,43.0,117
L,303.1,333.0,1420,55.8,113
H,295.7,314.8518519,1458,49.8,151
H,302.5,335.5925926,2370,14.7,198
L,298.3,326.7037037,1570,35.6,138
M,295.5,314.1111111,1423,45.3,205
L,298.8,323.7407407,1599,33.0,101
L,300.7,335.962963,1476,42.0,196
L,299.1,322.6296296,1426,40.1,60
M,302.2,333.3703704,1663,29.6,115
M,300.7,337.8148148,1371,61.7,102
L,298.5,327.4444444,1419,41.5,105
M,300.6,331.5185185,1566,38.2,187
L,298.6,328.1851852,2271,16.2,218
M,303.8,338.1851852,1448,44.3,195
M,301.4,331.1481481,1630,30.3,2
H,302.1,329.2962963,1615,29.9,176
L,300.3,328.5555556,1621,34.1,36
L,300.7,327.0740741,1251,59.9,120
L,298.9,329.2962963,1466,43.4,50
M,300.7,331.5185185,1347,46.5,183
L,302.7,336.7037037,1688,32.0,155
L,297.3,323.3703704,1514,44.5,177
L,297.8,323.0,1622,38.3,134
L,297.8,324.4814815,1579,32.9,70
L,300.7,329.2962963,1565,40.2,81
H,299.5,326.7037037,1386,44.4,154
M,303.7,338.9259259,1612,36.3,200
L,300.1,333.7407407,1547,40.0,201
M,301.6,331.5185185,1457,47.8,7
M,302.1,328.9259259,1531,38.0,161
L,298.5,323.7407407,1522,36.9,53
L,298.7,328.5555556,1464,38.0,74
M,300.5,327.8148148,1685,29.4,140
M,303.7,339.2962963,1634,33.8,63
H,301.3,331.8888889,1434,39.5,18
L,298.7,325.5925926,1607,32.7,2
H,303.4,335.5925926,1693,28.3,175
M,299.2,323.3703704,1474,47.2,132
L,300.3,328.5555556,1527,41.4,2
L,300.0,334.1111111,1634,31.9,0
M,298.5,326.3333333,1615,31.8,23
M,299.0,324.8518519,1526,41.1,20
M,296.9,321.5185185,1497,44.8,57
M,301.9,332.2592593,1317,51.9,40
L,299.8,325.2222222,1567,36.1,95
L,302.8,332.2592593,1312,52.2,40
L,300.6,336.3333333,1406,55.1,136
L,299.0,326.7037037,1693,30.1,84
L,301.3,331.1481481,1376,47.6,45
L,301.3,330.4074074,1501,41.6,192
L,297.5,325.5925926,1515,35.1,213
M,301.6,331.8888889,1548,34.2,143
L,301.3,330.037037,1560,36.3,129
M,297.0,321.8888889,1507,43.1,51
L,302.4,330.4074074,1456,47.6,127
L,297.0,320.7777778,1316,61.2,200
L,300.1,334.4814815,1549,34.7,189
L,297.1,321.5185185,1348,58.0,162
H,297.6,322.6296296,1400,44.3,43
L,300.7,333.3703704,1486,46.8,56
L,298.1,324.1111111,1671,28.8,41
L,302.2,334.1111111,1430,43.1,29
L,297.8,319.2962963,1418,41.2,155
L,297.3,323.0,1491,46.5,29
M,302.1,334.4814815,1341,50.8,99
M,298.9,328.1851852,1363,50.6,115
L,300.5,335.2222222,1409,54.7,104
L,301.3,328.9259259,1506,40.8,11
L,300.9,330.4074074,1541,39.1,17
M,298.7,323.3703704,1360,52.9,69
M,300.2,326.7037037,1329,53.6,186
L,297.4,323.0,1582,37.2,68
L,298.7,328.1851852,1365,50.5,111
M,297.3,322.6296296,1459,59.6,207
M,302.8,337.4444444,1416,42.7,241
L,297.4,325.962963,1698,29.4,119
L,299.8,333.3703704,1564,40.0,172
M,302.6,334.1111111,1757,29.5,151
H,298.3,326.3333333,1529,41.7,5
M,297.9,321.1481481,1336,54.4,82
M,302.3,333.7407407,1444,43.1,115
L,297.8,320.7777778,1383,56.5,98
M,300.9,331.5185185,1362,51.6,212
M,297.8,323.0,1579,36.6,152
M,299.8,332.6296296,1948,20.0,185
L,300.0,325.2222222,2174,16.9,112
H,300.2,326.3333333,1342,48.7,68
M,298.1,321.5185185,1374,48.8,156
M,298.0,323.7407407,1376,55.7,214
L,300.7,335.2222222,1499,38.4,205
M,299.0,325.2222222,1804,26.8,17
L,302.4,330.4074074,1666,29.7,125
L,300.9,331.8888889,1701,30.4,55
L,298.7,328.5555556,1621,34.1,130
L,302.0,328.1851852,1532,39.4,2
M,297.4,323.3703704,1465,55.9,153
L,298.2,322.6296296,1568,36.0,92
M,300.6,327.0740741,1492,34.0,144
H,295.6,314.1111111,1396,52.4,0
M,299.7,325.5925926,1603,38.5,170
M,299.5,325.2222222,1701,28.6,98
H,299.8,326.3333333,1595,32.1,183
H,302.6,330.4074074,1614,36.0,74
L,302.0,330.7777778,2197,15.8,133
H,299.0,329.2962963,2053,19.7,137
L,301.8,331.1481481,1403,46.8,151
L,297.3,322.2592593,1754,29.4,123
M,297.5,325.962963,1804,27.4,215
L,297.7,323.3703704,1501,41.4,201
L,301.9,331.5185185,1370,50.3,20
H,295.6,314.4814815,1623,30.9,210
L,300.7,327.0740741,1541,37.2,48
M,301.5,331.1481481,1424,47.0,26
M,301.5,331.1481481,1403,47.4,34
L,304.0,340.037037,2012,21.1,115
M,302.0,330.7777778,1639,32.9,94
L,297.6,324.1111111,1365,50.6,143
L,299.8,327.0740741,1739,27.5,128
L,303.2,333.3703704,1427,45.6,25
L,301.3,328.9259259,1665,31.4,0
L,303.1,334.1111111,1829,24.5,159
L,298.6,326.3333333,1677,31.2,180
H,298.9,324.1111111,1500,41.6,187
M,304.1,341.1481481,1494,39.0,49
M,303.6,336.7037037,1967,20.9,2
M,299.3,325.5925926,1703,31.3,120
L,302.1,333.3703704,1519,39.3,155
L,302.0,331.8888889,1383,50.3,231
M,302.2,333.3703704,1347,49.8,94
M,302.0,333.3703704,1418,49.5,17
M,298.1,324.4814815,1811,25.4,147
L,299.4,325.5925926,1645,28.6,57
M,302.4,335.962963,1439,36.6,212
L,299.0,329.2962963,1470,40.3,83
L,298.5,327.0740741,1561,34.8,35
H,301.2,331.1481481,1457,50.5,114
L,295.7,315.2222222,1915,22.4,79
L,299.1,322.6296296,1431,52.3,38
L,299.1,330.037037,1619,35.2,240
L,300.0,330.7777778,1517,42.2,186
L,300.5,334.8518519,1385,54.8,173
L,298.2,323.0,1379,43.1,65
M,297.0,321.5185185,1408,47.9,54
L,304.0,339.6666667,1363,62.5,200
L,298.9,329.2962963,1401,44.4,76
L,299.7,325.5925926,1715,27.8,192
M,300.8,327.8148148,1519,39.7,16
M,300.0,329.6666667,1443,58.7,68
H,300.4,327.4444444,1416,43.3,66
L,299.7,327.4444444,1419,45.1,170
L,298.9,330.037037,1583,32.6,230
M,299.3,324.4814815,1648,28.4,188
M,302.2,334.4814815,1863,25.7,85
L,299.7,332.2592593,1477,40.4,83
L,299.2,325.2222222,1615,33.7,193
M,297.3,321.8888889,1709,30.6,196
M,301.5,330.7777778,1600,32.8,205
L,300.9,328.9259259,1671,26.8,199
L,299.5,325.5925926,1476,47.8,223
L,298.1,319.6666667,1391,57.4,161
L,301.2,328.5555556,1687,29.7,30
L,301.1,333.3703704,1564,37.0,165
L,299.1,330.7777778,1739,27.4,72
L,298.7,323.3703704,1483,42.5,46
M,298.8,328.1851852,1551,36.6,15
L,300.7,327.8148148,1598,33.7,149
M,298.9,328.1851852,2450,13.9,89
L,300.1,327.4444444,1642,34.5,53
L,300.6,331.1481481,1514,39.5,87
M,298.9,331.1481481,1720,25.3,197
L,299.1,324.8518519,1467,47.2,218
H,300.6,327.4444444,1888,20.5,133
L,300.4,328.1851852,1314,63.1,146
L,300.9,336.7037037,1474,42.4,171
L,298.9,325.5925926,1369,44.4,198
M,298.9,325.2222222,1924,22.6,193
L,302.4,333.0,1520,42.2,143
L,297.9,320.037037,1589,37.8,120
L,300.0,333.3703704,1629,31.7,62
L,299.2,323.3703704,1340,50.0,144
L,298.6,327.4444444,1387,57.6,50
L,304.0,340.037037,2354,15.0,117
L,297.9,325.5925926,1504,43.0,4
L,300.8,328.9259259,1468,52.7,178
L,297.6,323.7407407,1526,42.1,57
M,297.2,322.6296296,1429,42.0,6
L,297.9,324.4814815,1613,31.4,57
L,303.0,333.7407407,1365,56.2,146
L,302.2,334.4814815,1725,34.0,170
L,301.5,331.5185185,1423,44.0,222
M,301.0,334.4814815,1530,43.9,165
L,303.0,333.3703704,1494,37.0,67
L,299.0,323.7407407,1378,47.8,163
L,301.9,330.4074074,1708,24.8,17
L,298.9,323.7407407,1522,46.4,2
M,298.4,325.962963,1597,33.5,116
L,303.8,338.9259259,1461,38.2,188
L,297.7,327.4444444,1529,35.2,153
L,303.6,338.9259259,1418,44.1,118
M,297.6,323.3703704,1360,48.6,77
M,301.7,330.037037,1787,26.7,33
L,297.9,320.037037,1430,52.4,178
M,300.8,331.1481481,1669,28.4,79
L,302.2,333.0,1447,52.1,174
M,300.5,328.5555556,1994,19.8,189
H,298.5,324.1111111,1450,43.9,28
M,298.7,328.5555556,1654,29.1,195
L,296.8,321.5185185,1391,54.4,17
L,301.1,329.6666667,1455,55.3,9
L,301.8,330.7777778,1593,34.9,139
H,300.6,330.7777778,1519,37.0,91
L,302.0,332.6296296,1563,36.2,8
L,297.8,327.8148148,1341,49.2,208
L,298.8,328.1851852,1509,36.2,57
L,297.5,324.4814815,1587,34.9,166
M,297.8,319.2962963,1488,36.1,57
M,298.2,325.2222222,1446,45.8,80
L,300.9,331.8888889,1493,45.8,57
L,297.3,323.7407407,1273,59.8,182
L,300.7,330.7777778,1448,38.2,218
L,298.8,328.9259259,1389,49.6,149
L,297.4,325.962963,1459,37.9,191
L,298.9,325.2222222,1410,65.7,191
L,302.5,335.5925926,1335,52.7,135
M,298.2,320.7777778,1583,36.6,185
L,298.2,322.2592593,1446,38.2,61
M,304.2,341.8888889,1437,47.2,102
L,300.4,333.3703704,1436,56.8,173
L,300.0,325.5925926,1882,23.8,84
L,300.9,329.6666667,1382,50.4,131
L,302.6,336.3333333,1781,28.5,196
L,299.2,323.0,1465,35.0,201
L,301.8,331.1481481,1192,68.9,135
L,297.3,324.1111111,1467,36.8,216
H,299.7,327.4444444,1433,49.6,129
M,296.6,319.2962963,1544,42.3,170
L,301.0,334.1111111,1573,37.6,103
L,297.4,323.7407407,1411,46.3,138
M,297.4,324.1111111,1382,49.9,151
L,298.7,327.0740741,1673,30.8,141
L,304.2,341.8888889,1438,50.1,100
L,300.5,326.3333333,1373,48.8,211
L,302.4,333.0,1484,45.9,169
L,298.1,323.7407407,1527,40.2,16
M,298.7,325.962963,1437,45.7,195
L,303.5,337.8148148,1340,44.5,76
L,300.3,334.1111111,1759,24.8,34
L,299.8,326.7037037,1408,45.6,156
L,299.2,323.3703704,1378,50.4,220
M,299.1,324.4814815,1725,26.6,172
L,298.9,324.8518519,1453,40.8,11
H,299.1,328.5555556,1443,40.3,0
L,295.8,316.3333333,1644,35.2,115
M,298.4,323.3703704,1576,27.4,55
L,302.1,331.8888889,1596,37.1,43
M,300.8,337.0740741,1664,25.7,150
H,298.4,324.1111111,1344,52.9,130
L,297.7,319.6666667,1379,43.3,111
L,298.3,324.8518519,1348,55.5,102
L,300.9,332.6296296,1432,48.1,59
L,299.2,324.8518519,1526,37.9,177
L,300.8,337.4444444,1435,44.8,134
M,303.4,335.2222222,1515,44.2,168
L,301.9,327.4444444,1410,49.0,223
M,298.2,324.1111111,1361,44.2,0
L,298.7,329.6666667,1436,47.5,32
M,302.4,334.1111111,1534,40.1,41
L,300.6,331.5185185,1543,39.6,60
L,297.4,322.6296296,1395,48.7,21
L,302.7,330.7777778,1551,35.9,6
M,303.4,339.2962963,1518,38.7,103
L,298.3,321.1481481,1551,33.8,72
M,298.1,320.7777778,1514,43.5,78
M,300.5,336.3333333,1985,19.3,143
H,298.0,321.8888889,1440,43.7,37
M,302.0,333.7407407,1530,36.4,27
M,298.4,325.5925926,1576,38.8,167
L,297.4,322.6296296,1801,26.9,11
L,298.4,324.4814815,1352,56.7,24
H,303.9,338.9259259,1401,50.0,129
L,300.7,329.6666667,1639,31.4,48
L,299.6,331.8888889,1498,46.9,116
L,298.2,321.1481481,1785,23.4,181
M,300.7,327.4444444,1388,51.1,160
L,299.2,323.0,1475,38.7,22
M,298.9,328.9259259,1520,35.6,48
L,300.9,331.5185185,1517,41.7,210
L,301.4,332.6296296,1701,28.4,127
L,301.7,331.5185185,1641,31.9,192
L,299.3,324.1111111,1393,54.2,80
H,298.1,325.2222222,1438,41.4,60
H,299.1,329.2962963,1429,42.9,96
H,301.5,330.7777778,1538,44.3,43
H,297.3,322.6296296,1506,37.0,54
M,298.3,327.4444444,1469,54.8,191
L,297.9,320.7777778,1373,50.2,130
M,298.1,324.1111111,1527,43.0,56
M,296.8,319.6666667,1470,45.9,132
L,300.7,332.6296296,1462,41.9,126
M,297.8,319.2962963,1752,26.1,52
L,297.6,325.5925926,1394,50.0,62
L,298.6,328.5555556,1593,37.4,47
M,298.0,320.7777778,1492,40.2,197
M,298.7,327.8148148,1629,27.9,136
L,302.7,331.5185185,1597,41.9,15
L,298.8,323.0,1473,41.1,128
M,299.2,324.4814815,1503,37.4,109
M,299.6,332.2592593,1474,39.7,64
L,300.8,330.037037,1538,36.1,198
M,298.4,325.962963,1399,45.2,125
M,297.3,322.6296296,1501,38.2,2
M,299.3,324.1111111,1459,35.6,87
L,300.2,327.0740741,1729,28.4,131
L,297.3,322.2592593,1754,26.8,125
L,299.0,328.9259259,1672,33.2,144
M,298.3,326.7037037,1816,22.6,138
L,298.3,320.037037,1942,20.6,176
L,297.5,323.7407407,1352,52.6,12
L,299.1,330.4074074,1550,43.9,79
M,302.2,335.2222222,1576,34.0,28
H,302.5,330.4074074,1422,41.9,156
L,304.2,341.5185185,1639,32.7,63
L,300.6,335.962963,1372,60.1,212
M,301.7,330.7777778,1458,41.4,153
L,298.1,324.8518519,1313,50.6,108
L,297.8,320.7777778,1597,38.2,11
L,300.9,332.2592593,1477,41.5,100
L,300.3,326.7037037,1470,33.5,148
M,303.8,338.5555556,1684,29.3,167
L,298.8,327.8148148,1336,50.3,44
L,302.2,334.4814815,1413,43.5,83
L,300.4,328.5555556,1435,54.8,70
H,302.6,330.037037,1721,27.4,79
L,299.7,333.3703704,1352,52.1,176
M,303.7,339.6666667,1511,41.0,33
L,297.5,323.7407407,1694,27.1,36
L,302.3,329.2962963,1513,40.4,22
M,298.0,320.7777778,1483,50.9,26
L,302.3,329.6666667,1394,55.4,57
L,301.5,330.7777778,1435,44.6,135
L,304.2,341.5185185,1740,28.2,78
L,296.9,321.1481481,1626,29.9,177
L,303.4,339.2962963,1449,43.9,94
L,299.1,330.4074074,1527,44.0,149
L,298.1,320.7777778,1379,49.1,135
L,296.4,319.2962963,1512,36.8,46
M,296.8,319.2962963,1455,49.9,102
M,301.6,333.3703704,1415,46.5,82
L,300.0,334.4814815,1666,32.0,128
L,302.2,333.3703704,1630,36.0,169
L,297.8,319.6666667,1631,29.9,144
L,297.3,320.7777778,1385,44.4,169
M,300.1,325.5925926,1731,30.4,92
M,301.0,327.4444444,1397,48.0,135
M,297.1,321.8888889,1352,44.4,0
L,297.3,324.1111111,1592,34.4,158
M,296.1,318.5555556,1619,29.7,17
L,301.4,332.6296296,1470,40.6,86
L,300.6,328.1851852,1629,37.6,162
L,301.6,330.4074074,1561,35.3,156
H,298.8,328.1851852,1911,21.6,126
M,298.7,327.4444444,1382,48.1,186
L,301.5,331.1481481,1357,42.1,212
L,300.6,326.7037037,1471,44.1,244
L,298.6,328.5555556,1461,45.7,49
L,303.7,338.9259259,1468,43.3,168
L,299.1,331.1481481,1602,39.7,144
L,302.0,330.4074074,1591,29.8,105
H,296.9,321.5185185,1318,53.5,88
M,300.8,328.5555556,1444,46.0,180
M,304.1,340.7777778,1427,46.9,123
M,303.3,335.5925926,1489,49.4,64
L,301.8,333.7407407,1551,35.8,61
L,300.8,331.1481481,1577,37.9,227
M,297.7,327.0740741,2027,19.8,39
L,299.3,323.7407407,1384,53.6,218
L,300.9,332.2592593,1755,27.9,148
L,299.3,323.3703704,1409,44.8,91
L,298.0,323.7407407,1481,42.5,54
L,298.8,328.1851852,1599,33.6,131
L,300.7,327.4444444,1505,34.9,7
L,298.1,320.037037,1364,53.8,129
H,302.4,329.2962963,1597,28.9,179
M,299.4,328.9259259,1512,43.2,47
M,298.8,323.7407407,1486,41.9,92
L,302.5,334.8518519,1400,54.0,196
L,300.3,330.037037,1704,29.5,0
L,302.4,334.1111111,1564,35.0,122
L,297.6,326.7037037,1326,49.8,199
L,297.4,323.0,1434,39.9,2
L,300.4,328.1851852,1395,48.1,201
L,299.9,327.0740741,1772,23.5,167
L,302.1,329.2962963,1753,28.9,176
L,303.0,338.9259259,2024,19.9,102
L,302.0,333.3703704,1845,27.3,45
M,299.0,329.6666667,1628,35.8,64
M,300.2,327.0740741,1564,33.4,183
L,300.7,330.037037,1533,35.6,198
L,300.4,328.9259259,1282,66.1,40
M,299.6,325.962963,1867,23.4,225
L,298.4,323.7407407,1591,36.7,122
L,303.8,338.1851852,1368,52.6,123
L,300.9,331.5185185,1352,46.4,212
L,298.9,328.5555556,1373,52.1,108
L,302.5,330.4074074,1427,46.8,179
H,304.0,339.6666667,1495,46.6,0
M,302.6,330.4074074,1451,43.1,35
M,304.2,342.2592593,1512,33.4,146
L,298.9,328.5555556,1526,35.4,96
L,297.9,320.4074074,1590,34.6,57
H,302.5,333.0,1850,23.3,203
L,303.5,336.3333333,1756,29.7,28
M,304.3,342.2592593,1489,40.3,196
M,302.7,337.0740741,1439,42.5,164
M,303.9,340.4074074,1343,61.4,14
L,299.2,325.5925926,1345,60.7,191
M,299.5,325.962963,1314,61.8,45
M,300.4,335.962963,1335,58.3,9
L,304.3,341.8888889,1464,36.7,194
H,302.3,334.1111111,1372,46.0,86
L,304.4,342.6296296,1607,33.5,5
L,304.2,341.5185185,1740,23.7,86
L,298.2,323.0,1666,34.6,74
L,298.5,322.2592593,1301,66.3,42
L,300.7,330.037037,1458,40.0,207
M,301.5,329.2962963,1468,40.8,32
L,296.3,319.2962963,1760,28.4,56
M,296.5,319.2962963,1350,55.6,69
H,297.6,327.4444444,1669,32.1,155
H,301.0,333.7407407,1597,39.2,66
L,298.7,328.9259259,1637,31.8,42
M,298.1,322.2592593,1342,48.1,54
M,301.5,331.8888889,1628,36.4,167
M,300.9,330.4074074,1375,44.7,87
L,300.8,336.3333333,1382,49.3,177
L,298.4,327.4444444,1655,30.2,146
L,298.2,324.8518519,1444,53.1,83
M,300.8,327.0740741,1481,44.5,49
H,298.2,324.4814815,1470,43.3,61
L,298.6,323.0,1397,46.4,36
L,297.5,326.7037037,1503,40.6,144
M,298.6,326.7037037,1464,36.9,179
L,299.3,325.962963,1511,37.2,129
M,299.4,331.8888889,1628,40.2,111
H,298.2,325.2222222,1562,37.7,36
L,298.8,325.5925926,1393,52.6,167
L,299.0,329.2962963,1416,45.9,47
L,301.4,333.0,1494,41.9,142
L,297.9,320.7777778,1665,33.9,102
H,300.7,331.1481481,1505,40.6,179
L,299.0,327.0740741,1861,23.3,73
M,303.4,335.962963,1510,42.2,36
L,296.6,320.037037,1809,25.1,86
L,298.1,323.3703704,1665,29.6,20
M,303.6,338.9259259,1699,31.5,105
H,304.0,340.4074074,1388,53.2,91
M,298.6,322.6296296,1589,34.1,174
H,297.6,323.0,1703,31.4,205
M,300.0,334.1111111,1692,29.0,216
H,300.2,334.8518519,1496,41.1,60
M,297.7,321.8888889,2189,15.6,186
M,301.8,331.8888889,1365,48.2,199
L,300.1,331.1481481,1809,24.3,97
L,299.7,326.3333333,1434,38.5,127
L,299.9,326.7037037,1467,41.2,20
M,296.8,320.7777778,1694,33.0,115
L,300.5,335.2222222,1445,44.8,83
L,300.0,333.7407407,1703,30.4,85
L,300.2,334.8518519,1372,49.2,195
L,298.8,323.7407407,1872,22.5,82
L,299.8,327.0740741,1495,39.6,10
L,298.5,324.1111111,1609,35.3,117
L,301.0,331.8888889,1975,19.7,17
L,302.1,330.7777778,1389,49.6,169
M,302.3,334.1111111,1345,47.6,67
M,298.5,327.4444444,1572,33.0,127
L,300.7,332.6296296,1377,49.9,124
L,300.3,330.037037,1345,46.3,50
M,296.9,320.7777778,1477,37.2,160
H,301.3,331.1481481,1527,44.0,114
L,302.4,330.037037,1520,31.6,121
L,300.9,337.0740741,1811,23.2,72
L,304.2,341.1481481,1410,51.6,47
M,302.0,334.4814815,1366,52.3,54
M,298.0,325.2222222,1562,39.2,155
H,297.2,321.5185185,1435,43.0,202
L,300.4,335.5925926,1601,36.1,0
L,299.0,323.7407407,1653,31.7,100
L,300.1,330.7777778,1494,44.2,117
L,301.3,331.1481481,1521,36.3,166
L,297.3,324.1111111,1549,36.1,218
M,303.5,338.5555556,1405,51.6,62
M,299.7,325.962963,1597,32.9,135
L,299.7,325.5925926,1417,50.1,187
M,297.3,324.1111111,1466,38.4,27
L,297.8,324.4814815,1548,36.9,64
L,300.7,331.8888889,1563,33.8,104
H,299.3,325.5925926,1552,40.7,120
L,297.1,321.8888889,1633,33.3,192
L,302.8,337.0740741,1682,30.9,58
H,301.5,330.7777778,1551,34.3,166
L,295.6,314.1111111,1370,52.4,115
L,297.6,327.4444444,1501,49.8,222
L,297.9,320.037037,1503,40.7,124
L,300.5,326.3333333,1574,33.5,101
L,300.4,333.7407407,1608,35.1,114
H,298.0,325.962963,1520,37.9,89
H,303.6,338.5555556,1498,40.2,155
L,298.0,320.4074074,1529,34.1,11
M,297.6,323.7407407,1254,45.8,31
M,300.7,333.0,1438,46.6,103
M,299.2,325.2222222,1541,36.3,104
M,299.8,327.4444444,1434,48.0,82
L,300.6,335.5925926,1471,41.4,39
L,300.3,325.962963,1398,54.4,198
M,299.1,330.037037,1441,43.9,94
L,298.2,325.5925926,1429,48.5,164
L,300.4,326.3333333,1413,50.3,101
M,298.7,325.962963,1410,45.6,47
L,297.6,324.4814815,1475,43.0,119
L,301.2,328.5555556,1449,45.5,23
L,298.1,320.4074074,1523,37.7,80
L,301.5,331.1481481,1374,46.7,32
L,297.6,322.6296296,1595,34.3,41
L,296.8,320.037037,1513,40.0,130
L,297.4,323.3703704,1410,43.9,47
L,298.7,329.6666667,1404,50.3,54
M,300.7,332.2592593,1468,41.8,112
L,297.2,322.6296296,1576,35.3,113
L,297.9,325.2222222,1532,37.6,47
L,298.2,321.1481481,1551,36.0,186
L,298.7,327.4444444,1364,44.9,106
L,297.3,321.8888889,1568,34.4,194
M,299.6,325.5925926,1560,37.1,73
M,304.2,340.4074074,1608,31.1,20
L,301.3,331.8888889,1531,53.4,57
L,298.4,328.5555556,1725,27.8,21
L,298.0,324.4814815,1757,29.1,71
H,300.3,334.8518519,1427,56.2,8
M,300.4,330.7777778,1540,33.4,32
M,298.1,324.8518519,1479,43.4,105
M,297.4,323.0,1620,35.8,215
L,297.4,321.8888889,1729,31.7,204
M,298.0,325.2222222,1409,49.1,85
M,298.1,324.1111111,1581,47.4,51
L,302.0,333.0,1402,47.8,182
L,298.4,324.8518519,1638,32.4,109
M,300.9,333.0,1325,61.4,88
M,302.2,329.2962963,1368,51.6,12
L,301.3,331.8888889,1450,46.9,59
L,300.6,336.3333333,1481,40.9,132
L,298.4,321.8888889,1375,50.8,94
L,296.8,321.1481481,1611,35.4,72
H,298.5,322.2592593,1563,44.6,163
L,297.1,323.0,1529,40.4,165
L,301.4,331.5185185,1584,32.2,17
L,299.4,325.962963,1607,31.7,145
L,303.3,336.7037037,1418,44.7,83
L,300.3,335.5925926,1567,37.7,180
M,299.3,325.5925926,1571,38.3,59
M,299.1,324.8518519,1476,42.7,225
M,297.9,320.037037,1505,40.1,166
L,303.8,340.037037,1499,42.3,38
L,298.8,328.5555556,1441,41.6,62
H,302.6,330.4074074,1649,30.1,62
L,303.9,340.4074074,1665,29.6,0
L,300.9,332.6296296,1438,49.0,61
M,302.3,335.5925926,1557,34.1,185
M,300.6,331.5185185,1705,31.2,181
H,299.3,323.7407407,1498,39.5,47
L,297.5,323.3703704,1536,36.9,108
L,296.4,318.5555556,1748,25.3,144
L,300.7,332.2592593,1356,65.3,66
H,300.7,332.6296296,1981,19.9,99
H,299.3,328.9259259,1373,44.8,221
M,297.9,320.037037,1519,44.0,37
M,299.2,324.1111111,1401,47.0,198
L,300.4,336.3333333,1366,43.0,117
L,302.1,331.8888889,1622,36.8,45
M,298.1,319.2962963,1363,60.1,187
H,303.6,337.8148148,1460,53.7,214
L,297.0,320.7777778,1609,35.6,193
L,301.7,333.0,1399,55.1,156
M,301.1,333.0,1470,40.6,159
L,299.1,330.4074074,1452,39.7,151
L,301.6,331.8888889,1726,26.7,150
L,297.5,324.8518519,1427,50.4,17
L,300.9,333.7407407,1953,19.4,107
L,297.9,319.6666667,1561,37.7,16
L,302.6,336.7037037,1502,47.3,171
H,300.5,336.3333333,1375,43.2,108
M,299.8,331.1481481,1574,31.8,113
L,297.6,325.2222222,1491,43.2,7
M,300.8,327.8148148,1680,28.2,189
L,298.5,327.0740741,1385,46.3,203
L,296.9,321.5185185,1658,41.0,74
M,300.2,328.1851852,1743,24.1,18
M,297.9,319.2962963,1610,34.6,219
L,299.9,327.4444444,1254,61.3,124
L,298.1,322.2592593,1390,47.5,33
H,296.6,319.2962963,1406,41.5,189
L,302.7,335.5925926,1461,46.1,10
L,297.9,323.3703704,1683,28.5,63
M,300.0,328.5555556,1530,34.5,71
L,298.4,327.8148148,1581,34.6,150
L,299.1,322.6296296,1524,34.1,128
L,295.6,314.4814815,1389,46.2,113
L,296.3,318.9259259,1566,35.8,175
